Id,MapId,Coords.x,Coords.y,Coords.z,Amount,Range
10423,24,-18333.95,-30040.79,-25365.59,1,850
10423,24,-13023.67,-28066.9,-26239.05,1,850
10423,24,-17199.07,-25188.08,-25981.53,1,850
10423,24,-13139.34,-24716.26,-25951.99,1,850
10423,24,-14980.18,-24308.06,-26039.81,1,850
10423,24,-4003.272,-26694.82,-25432.12,1,850
10423,24,-6825.029,-21894.47,-26040.19,1,850
10423,24,2009.167,-32795.91,-24455.38,1,850
10423,24,-475.407,-36657.36,-24519.64,1,850
10423,24,5858.147,-30335.73,-24428.06,1,850
10423,24,7069.518,-32923.75,-24447.51,1,850
10423,24,-3013.99,-28178.85,-25362.72,1,850
10423,24,-5342.335,-20364.03,-26034.34,1,850
10423,24,-9747.083,-19974.92,-26313.87,1,850
10423,24,-18512.91,-24553.07,-26038.78,1,850
10423,24,-19930.06,-20263.71,-26044.46,1,850
10423,24,-13863.64,-15417.74,-26170.19,1,850
10423,24,-29336.73,-16405.94,-20248.01,1,850
10423,24,-31505.94,-14666.58,-19691.33,1,850
10423,24,-31717.59,-11406.63,-19258.79,1,850
10423,24,-34241.81,-11138.62,-18615.14,1,850
10423,24,-42565.07,-22004.29,-15763.63,1,850
10423,24,-36499.2,-29734.55,-13904.38,1,850
10423,24,-39204.95,-32066.11,-13584.4,1,850
10423,24,-46903.19,-37196.58,-11541.15,1,850
10423,24,-47830.04,-21713.48,-15308.47,1,850
10423,24,-48908.94,659.262,-18713.8,1,850
10423,24,3751.138,-29652.31,-24794.85,1,850
10423,24,-2285.819,-34245.24,-23933.34,1,850
10423,24,-5652.696,-27205.61,-25365.26,1,850
10423,24,-2303.026,-24181.78,-25677.46,1,850
10423,24,-14529.34,-30458.63,-26156.57,1,850
10423,24,-16825.61,-16811.65,-25919.97,1,850
10423,24,-14203.19,-15094.64,-26170.19,1,850
10423,24,-5401.144,-21186.34,-26034.34,1,850
10423,24,3762.581,-29510.06,-24806.96,1,850
10423,24,401.948,-24894.05,-25673.46,1,850
10423,24,-3967.008,-19085.21,-26252.45,1,850
10423,24,-39726.17,-34142.5,-12904.58,1,850
10423,24,-40386.93,-22396.78,-16010.5,1,850
10423,24,-35954.82,-20861.19,-16756.37,1,850
10423,24,-32697.29,-18133.82,-18104.1,1,850
10423,24,-2549.675,-34355.29,-23933.34,1,850
10425,24,-10682.82,-30250.34,-26067.55,1,850
10425,24,-2018.098,-28158.21,-25397.23,1,850
10425,24,-900.878,-20001.87,-25388.73,1,850
10425,24,-2415.821,-23781.98,-25677.46,1,850
10425,24,-10097.86,-26087.53,-25921.12,1,850
10425,24,-11359.88,-25950.97,-25844.5,1,850
10425,24,-13689.1,-24728.09,-25883.52,1,850
10425,24,-15009.8,-21609.88,-26792.15,1,850
10425,24,-23190.8,-13953.54,-23216.4,1,850
10425,24,-36219.16,-13019.07,-18574.78,1,850
10425,24,-36650.14,-17841.85,-17259.34,1,850
10425,24,-37615.03,-22820.6,-16100.19,1,850
10425,24,-37921.8,-33038.01,-33420.33,1,850
10425,24,-53731.08,-11644.78,-15751.76,1,850
10425,24,-46422.7,-4508.443,-17483.72,1,850
10425,24,-46844.04,5500.015,-20181.96,1,850
10425,24,5899.743,-30922.42,-24372.18,1,850
10425,24,-14377.53,-19626.76,-26689.55,1,850
10425,24,-12502.85,-16409.57,-26349.99,1,850
10425,24,-9233.749,-15860.06,-26061.88,1,850
10425,24,-12255.44,-17245.5,-26425.1,1,850
10425,24,-14345.19,-19370.16,-26664.91,1,850
10425,24,-11370.34,-12965.88,-25965.15,1,850
10425,24,-6031.263,-11628.32,-25622.38,1,850
10425,24,-3585.081,-13632.11,-25405.82,1,850
10425,24,-46665.37,7079.274,-20309.17,1,850
10425,24,-44398.01,-3625.74,-18032.72,1,850
10425,24,-53094.09,-10248.9,-15920.42,1,850
10425,24,-54156.66,-11840.88,-15751.76,1,850
10425,24,-48420.83,-14028.36,-15552.08,1,850
10425,24,-47307.09,-17156.66,-15468.13,1,850
10425,24,-39911.11,-33099.6,-13039.79,1,850
10425,24,-37175.67,-28596.32,-14323,1,850
10425,24,-39304.2,-18413.45,-15968.23,1,850
10425,24,-29311.54,-16467.98,-20301.78,1,850
10426,24,-8618.573,-22808.62,-26393.9,1,850
10426,24,-11607.34,-22470.1,-26525.08,1,850
10426,24,-12330.05,-16537.54,-26349.99,1,850
10426,24,-40308.61,-24830.44,-14921.04,1,850
10426,24,-39792.36,-33057.77,-38011.96,1,850
10426,24,-39788.32,-33151.17,-55380.98,1,850
10426,24,-52203.89,-19340.67,-14902.25,1,850
10426,24,-48365.87,-13943.49,-15763.06,1,850
10426,24,-50527.35,-2890.28,-18038.76,1,850
10426,24,-46798.79,6060.888,-20309.17,1,850
10426,24,7806.408,-33143.43,-24303.93,1,850
10426,24,-13790.64,-24751.37,-25946.84,1,850
10426,24,-10614.5,-21851.8,-26361.54,1,850
10426,24,-2048.939,-17818.03,-26180.94,1,850
10426,24,-905.626,-20077.2,-25398.74,1,850
10426,24,-50017.01,-2849.38,-18084.82,1,850
10426,24,-51911.05,-15276.97,-15558.11,1,850
10426,24,-47855.76,-24805.72,-14873.29,1,850
10426,24,-44680.51,-20692.38,-15282.73,1,850
10426,24,-37929.16,-32943.09,-13406.9,1,850
10426,24,-27004.39,-15700.81,-21749.69,1,850
10424,24,-1980.499,-24692.23,-25618.35,1,850
10424,24,-5421.026,-21203.45,-26034.34,1,850
10424,24,737.497,-24926.64,-25647.96,1,850
10424,24,3763.142,-26919.04,-24991.94,1,850
10424,24,-2303.108,-34150.86,-23933.34,1,850
10424,24,-2443.725,-29997.91,-25298.4,1,850
10424,24,-10415.92,-30269.49,-26051.97,1,850
10424,24,-25275.57,-13026.64,-22397.64,1,850
10424,24,-32712.21,-18215.46,-18110.55,1,850
10424,24,-44694.52,-20796.29,-13719.4,1,850
10424,24,-47998.9,-25759.78,-14802,1,850
10424,24,-47213.46,-16920.83,-15418.33,1,850
10424,24,-51889.07,-14995.05,-15559.85,1,850
10424,24,-53982.59,-12128.36,-15751.76,1,850
10424,24,-53045.44,-10221.18,-15909.67,1,850
10424,24,-49405.15,-6322.696,-17120.18,1,850
10424,24,-48780.12,9830.46,-20572.69,1,850
10424,24,-3153.71,-7698.698,-23730.39,1,850
10424,24,-3974.903,-10633.74,-23730.39,1,850
10424,24,-4458.213,-27215.26,-25432.12,1,850
10424,24,-2144.474,-17822.61,-26136.62,1,850
10424,24,-9421.138,-15148.27,-26061.78,1,850
10424,24,-43661.36,-25342.07,-14906.92,1,850
10424,24,-37547.62,-32894.58,-13406.9,1,850
10411,24,-43067.93,-28195.52,-13855.62,1,850
10411,24,-48021.74,-43920.31,-10535.14,1,850
10411,24,-50044.84,-45363.29,-10369.35,1,850
10411,24,-46623.8,-45782.68,-10215.78,1,850
10411,24,-46032.66,-48834.09,-10055.84,1,850
10411,24,-51585.04,-48861.37,-10111.63,1,850
10411,24,-44689.11,-51189.37,-10047.99,1,850
10411,24,-49460.38,-37027.99,-11179.29,1,850
10411,24,-50393.12,-41537.72,-11261.53,1,850
10411,24,-50921.3,-46722.55,-10171.83,1,850
10410,24,-38667.64,-35480.89,-12870.9,1,850
10410,24,-42444.09,-37585.74,-12086.64,1,850
10410,24,-44285.56,-35993.91,-11664.74,1,850
10410,24,-45503.67,-40092.08,-11038.86,1,850
10410,24,-49842.94,-48147.79,-10052.75,1,850
10410,24,-51430.98,-48614.5,-10109.42,1,850
10410,24,-46117.21,-48869.13,-10055.99,1,850
10410,24,-45960.02,-48810.09,-10056,1,850
10410,24,-44711,-51142.14,-10048,1,850
10413,24,-50414.6,-41431.22,-11284.88,1,850
10413,24,-45875.44,-46756.29,-10104,1,850
10413,24,-45549.32,-40303.11,-11158.23,1,850
10413,24,-47749.48,-35221.2,-11136.46,1,850
10413,24,-46477.62,-45583.21,-10222.53,1,850
10419,24,-47510.03,-47410.99,-10105.17,1,850
10428,24,-41831.98,11166.93,-21248.32,1,850
10428,24,-48256.55,21405.22,-19979.5,1,850
10428,24,-48063.76,23826.15,-20414.87,1,850
10428,24,-42172.92,27006.72,-21895.5,1,850
10428,24,-7092.948,3433.346,-24707.51,1,850
10428,24,-15759.69,-2212.333,-23983.43,1,850
10428,24,-9753.06,7316.054,-24232.76,1,850
10428,24,-16766.82,5824.152,-23886.74,1,850
10428,24,-23903.44,44576.03,-21221.24,1,850
10428,24,-26536.57,37882.34,-22565.88,1,850
10428,24,-26058.87,46292.79,-21328.29,1,850
10428,24,-22504.65,47024.28,-21312.79,1,850
10428,24,-34780.79,39894.85,-21810.16,1,850
10428,24,-39866.65,44317,-20374.43,1,850
10428,24,-35052.75,35165,-21199.22,1,850
10428,24,-35023.09,30517.35,-21628.96,1,850
10428,24,-40085.49,24731.12,-22191.3,1,850
10428,24,-44258.07,16476.69,-20765.26,1,850
10428,24,-40140.52,15820.06,-21633.76,1,850
10428,24,-37500.42,13165.17,-21781.6,1,850
10428,24,-49005.69,19771.62,-20072.04,1,850
10428,24,-12525.62,11869.66,-23399.62,1,850
10427,24,-46559.13,15075.35,-20564.94,1,850
10427,24,-41782.5,15253.69,-21280.67,1,850
10427,24,-45131.63,16610.91,-20804.13,1,850
10427,24,-48971.07,19717.82,-20075.71,1,850
10427,24,-47342.63,25714.89,-20636.75,1,850
10427,24,-40011.82,24647.53,-22045.42,1,850
10427,24,-14247.17,-1654.225,-24788.18,1,850
10427,24,-11993.17,2666.97,-24737.95,1,850
10427,24,-6913.545,3803.459,-24729.46,1,850
10427,24,-17937.92,10891.05,-22942.53,1,850
10427,24,-12559.28,11758.6,-23296.04,1,850
10427,24,-15358.47,11870.23,-23089.99,1,850
10427,24,-14316.84,13873.45,-23254.41,1,850
10427,24,-11698.09,13897.71,-23426.2,1,850
10427,24,-15797.89,15835.14,-23366.43,1,850
10427,24,-20432.29,13864.91,-23267.76,1,850
10427,24,-7460.668,9004.348,-24215.73,1,850
10427,24,-23074.95,38222.04,-23073.87,1,850
10427,24,-27762.61,44693.7,-21180.23,1,850
10427,24,-29111.7,44882.86,-21142.14,1,850
10427,24,-31744.88,41614.64,-21842.09,1,850
10427,24,-36091.84,44497.79,-21251.44,1,850
10427,24,-39102.38,38364.7,-20954.21,1,850
10427,24,-39565.61,46460.68,-19444.22,1,850
10427,24,-41554.78,40327.47,-20548.1,1,850
10427,24,-41156.09,33581.89,-20201.33,1,850
10427,24,-36244.54,32760.33,-20347.47,1,850
10427,24,-39213.78,29532.4,-21578.65,1,850
10427,24,-38593.94,28677.46,-21820.33,1,850
10427,24,-42693.73,27631.17,-21832.23,1,850
10427,24,-45544.16,24599.2,-21046.71,1,850
10427,24,-35218.31,20785.49,-22750.77,1,850
10427,24,-10630.8,4992.338,-24542.76,1,850
10427,24,-9406.828,8125.783,-24061.34,1,850
10427,24,-9309.013,9484.417,-23623.21,1,850
10427,24,-21053.81,47818.38,-22094.91,1,850
10429,24,-3008.845,-7290.05,-24479.69,1,850
10429,24,-7975.885,-5189.669,-25281.34,1,850
10429,24,-8532.25,-7003.714,-25324.8,1,850
10429,24,-7683.395,-2574.781,-25299.6,1,850
10429,24,-4358.753,-9245.387,-24458.91,1,850
10429,24,-8504.931,-4828.968,-25000.39,1,850
10429,24,-4524.375,788.172,-25406.06,1,850
10429,24,948.411,5324.853,-25528.69,1,850
10429,24,2540.03,-1961.055,-24957.66,1,850
10429,24,1732.015,-4365.478,-25218.22,1,850
10429,24,2921.613,14193.37,-24836.29,1,850
10429,24,17025.07,17345.22,-26823.67,1,850
10429,24,25071.42,22544.67,-28294.93,1,850
10430,24,-7832.398,-6925.484,-25249.21,1,850
10430,24,-3038.766,-6373.33,-25273.96,1,850
10430,24,-1670.723,-6021.692,-25273.96,1,850
10430,24,1283.066,1616.114,-25017.29,1,850
10430,24,15558.4,13813.5,-26690.9,1,850
10435,24,-1329.004,-2615.621,-24692.96,1,850
10435,24,-665.05,-2761.14,-25491.54,1,850
10435,24,4829.121,3985.516,-26020.71,1,850
10435,24,10210.88,1534.518,-25326.01,1,850
10435,24,9658.524,12084.43,-26071.18,1,850
10435,24,1743.408,20513.54,-25898.7,1,850
10435,24,4297.871,12042.82,-24842.28,1,850
10435,24,11885.25,13781.66,-26703.28,1,850
10435,24,15271.45,11052.51,-26332.78,1,850
10435,24,20389.86,19162.27,-27436.47,1,850
10435,24,25131.26,20913.38,-27605.02,1,850
10435,24,28310.11,25889.62,-28159,1,850
10435,24,18230.8,34749.11,-25768.9,1,850
10435,24,18057.21,32148.27,-25933.94,1,850
10435,24,17361.71,32602.48,-25497.99,1,850
10436,24,-1693.704,9039.644,-25153.13,1,850
10436,24,4850.051,7208.451,-25831.55,1,850
10436,24,5228.796,95.798,-24967.3,1,850
10436,24,7753.569,5106.649,-26032.75,1,850
10436,24,10914.13,5050.217,-25744.62,1,850
10436,24,12716.31,-559.569,-25821.81,1,850
10436,24,13274.81,4616.852,-25390.97,1,850
10436,24,12622.91,6732.954,-25372.89,1,850
10436,24,10288.4,10459.76,-26144.67,1,850
10436,24,1007.319,16792.36,-25302.11,1,850
10436,24,-1708.002,20409.95,-25571.37,1,850
10436,24,8661.722,20993.09,-26349.81,1,850
10436,24,8554.975,21006.32,-26354.78,1,850
10436,24,8654.468,21053.96,-26353.89,1,850
10436,24,8594.361,20599.78,-26324.35,1,850
10436,24,8594.361,20599.78,-26324.35,1,850
10436,24,17246.29,20743.07,-27501.03,1,850
10436,24,15693.46,23025.62,-27307.63,1,850
10436,24,20943.53,30573.89,-26925.12,1,850
10436,24,29677.52,23248.88,-28426.44,1,850
10432,24,-15968.42,37444.81,-23755.12,1,850
10432,24,-19897.06,40769.54,-23279,1,850
10432,24,-2956.228,45591.39,-24488.56,1,850
10432,24,-16444.83,47072.59,-23214.97,1,850
10432,24,-14053.2,44997.16,-23621.48,1,850
10432,24,-21908.97,30825.57,-23670.19,1,850
10431,24,-21139.27,34484.09,-23600.45,1,850
10431,24,-19882.09,38602.32,-23377.84,1,850
10431,24,-17755.17,43296.34,-23476.81,1,850
10431,24,-20090.03,43508.99,-22938.97,1,850
10431,24,-7572.958,43265.84,-24310.36,1,850
10431,24,-16861.15,45649.07,-22758.05,1,850
10431,24,-24582.28,32236.64,-23870.87,1,850
10434,24,24802.57,31678.91,-27377.09,1,850
10434,24,34895.06,27554.55,-28492.93,1,850
10434,24,35437.77,25098.64,-27851.8,1,850
10434,24,32129.12,33653.45,-28238.37,1,850
10434,24,39177.52,35693.97,-28781.37,1,850
10434,24,37166.3,39106.02,-28878.02,1,850
10434,24,40603.19,45921.04,-28951.01,1,850
10434,24,36983.91,50346.14,-29072.24,1,850
10434,24,32598.83,48016.16,-29196.73,1,850
10434,24,26309.75,53092.59,-30038.76,1,850
10434,24,25460.98,34888.96,-27805.26,1,850
10434,24,9137.574,36131.08,-24738.62,1,850
10434,24,-1541.876,37913.25,-24036.9,1,850
10434,24,-4324.442,38642.63,-24359.08,1,850
10433,24,31382.78,30463.19,-28579.71,1,850
10433,24,37671.14,29993.82,-28064.11,1,850
10433,24,37817.1,34210,-28270.57,1,850
10433,24,39398.27,36605.27,-28637.65,1,850
10433,24,42193.26,35377.23,-28769.47,1,850
10433,24,41425.59,43127.13,-28796.39,1,850
10433,24,38973.82,48605.52,-29212.12,1,850
10433,24,31387.85,52218.09,-29592.44,1,850
10433,24,10997.13,32692.58,-25606.63,1,850
10433,24,4545.742,38823.48,-24384.38,1,850
10433,24,2363.958,38853.33,-24148.4,1,850
10433,24,1869.158,42599.79,-24748.54,1,850
10433,24,-501.977,43464.11,-24179.73,1,850
10433,24,-3515.884,43151.22,-24581.48,1,850
10433,24,-4652.215,42630.15,-24540.76,1,850
